id_student,activity,week,day,clicks,event_kind,deadline,final_result,date_unregistration,timestamp,case_id
6516,oucontent,10,72,95.0,vle,,Pass,,2014-03-14 00:00:00,6516
6516,forumng,11,80,7.0,vle,,Pass,,2014-03-22 00:00:00,6516
6516,homepage,11,80,7.0,vle,,Pass,,2014-03-22 00:00:01,6516
6516,oucontent,11,80,31.0,vle,,Pass,,2014-03-22 00:00:02,6516
6516,subpage,11,81,1.0,vle,,Pass,,2014-03-23 00:00:00,6516
6516,forumng,12,87,1.0,vle,,Pass,,2014-03-29 00:00:00,6516
6516,homepage,12,87,1.0,vle,,Pass,,2014-03-29 00:00:01,6516
6516,forumng,13,91,2.0,vle,,Pass,,2014-04-02 00:00:00,6516
6516,homepage,13,91,1.0,vle,,Pass,,2014-04-02 00:00:01,6516
6516,forumng,14,100,15.0,vle,,Pass,,2014-04-11 00:00:00,6516
6516,homepage,14,100,3.0,vle,,Pass,,2014-04-11 00:00:01,6516
6516,forumng,15,106,14.0,vle,,Pass,,2014-04-17 00:00:00,6516
6516,homepage,15,106,10.0,vle,,Pass,,2014-04-17 00:00:01,6516
6516,subpage,15,106,4.0,vle,,Pass,,2014-04-17 00:00:02,6516
6516,url,15,106,5.0,vle,,Pass,,2014-04-17 00:00:03,6516
6516,forumng,16,112,11.0,vle,,Pass,,2014-04-23 00:00:00,6516
6516,homepage,16,112,15.0,vle,,Pass,,2014-04-23 00:00:01,6516
6516,subpage,16,114,4.0,vle,,Pass,,2014-04-25 00:00:00,6516
6516,url,16,114,2.0,vle,,Pass,,2014-04-25 00:00:01,6516
6516,resource,16,116,1.0,vle,,Pass,,2014-04-27 00:00:00,6516
6516,submit_TMA3,16,116,,submission,117.0,Pass,,2014-04-27 00:00:01,6516
6516,oucontent,16,118,43.0,vle,,Pass,,2014-04-29 00:00:00,6516
6516,forumng,17,119,1.0,vle,,Pass,,2014-04-30 00:00:00,6516
6516,homepage,17,119,7.0,vle,,Pass,,2014-04-30 00:00:01,6516
6516,oucontent,17,120,8.0,vle,,Pass,,2014-05-01 00:00:00,6516
6516,resource,17,125,1.0,vle,,Pass,,2014-05-06 00:00:00,6516
6516,forumng,18,127,16.0,vle,,Pass,,2014-05-08 00:00:00,6516
6516,homepage,18,127,20.0,vle,,Pass,,2014-05-08 00:00:01,6516
6516,oucontent,18,127,88.0,vle,,Pass,,2014-05-08 00:00:02,6516
6516,subpage,18,127,7.0,vle,,Pass,,2014-05-08 00:00:03,6516
6516,url,18,127,20.0,vle,,Pass,,2014-05-08 00:00:04,6516
6516,forumng,19,133,16.0,vle,,Pass,,2014-05-14 00:00:00,6516
6516,homepage,19,133,17.0,vle,,Pass,,2014-05-14 00:00:01,6516
6516,dataplus,19,135,7.0,vle,,Pass,,2014-05-16 00:00:00,6516
6516,oucontent,19,135,57.0,vle,,Pass,,2014-05-16 00:00:01,6516
6516,resource,19,135,4.0,vle,,Pass,,2014-05-16 00:00:02,6516
6516,subpage,19,135,5.0,vle,,Pass,,2014-05-16 00:00:03,6516
6516,url,19,136,5.0,vle,,Pass,,2014-05-17 00:00:00,6516
6516,homepage,20,140,7.0,vle,,Pass,,2014-05-21 00:00:00,6516
6516,oucontent,20,141,26.0,vle,,Pass,,2014-05-22 00:00:00,6516
6516,subpage,20,141,3.0,vle,,Pass,,2014-05-22 00:00:01,6516
6516,url,20,141,2.0,vle,,Pass,,2014-05-22 00:00:02,6516
6516,forumng,22,156,3.0,vle,,Pass,,2014-06-06 00:00:00,6516
6516,homepage,22,156,12.0,vle,,Pass,,2014-06-06 00:00:01,6516
6516,subpage,22,157,11.0,vle,,Pass,,2014-06-07 00:00:00,6516
6516,url,22,157,18.0,vle,,Pass,,2014-06-07 00:00:01,6516
6516,forumng,23,161,4.0,vle,,Pass,,2014-06-11 00:00:00,6516
6516,homepage,23,161,17.0,vle,,Pass,,2014-06-11 00:00:01,6516
6516,subpage,23,161,6.0,vle,,Pass,,2014-06-11 00:00:02,6516
6516,url,23,161,10.0,vle,,Pass,,2014-06-11 00:00:03,6516
6516,oucontent,23,163,66.0,vle,,Pass,,2014-06-13 00:00:00,6516
6516,submit_TMA4,23,164,,submission,166.0,Pass,,2014-06-14 00:00:00,6516
6516,dataplus,24,169,5.0,vle,,Pass,,2014-06-19 00:00:00,6516
6516,homepage,24,169,23.0,vle,,Pass,,2014-06-19 00:00:01,6516
6516,oucontent,24,169,108.0,vle,,Pass,,2014-06-19 00:00:02,6516
6516,resource,24,169,2.0,vle,,Pass,,2014-06-19 00:00:03,6516
6516,subpage,24,169,19.0,vle,,Pass,,2014-06-19 00:00:04,6516
6516,url,24,169,16.0,vle,,Pass,,2014-06-19 00:00:05,6516
6516,homepage,25,176,11.0,vle,,Pass,,2014-06-26 00:00:00,6516
6516,oucontent,25,176,69.0,vle,,Pass,,2014-06-26 00:00:01,6516
6516,subpage,25,176,3.0,vle,,Pass,,2014-06-26 00:00:02,6516
6516,url,25,176,4.0,vle,,Pass,,2014-06-26 00:00:03,6516
6516,forumng,26,184,5.0,vle,,Pass,,2014-07-04 00:00:00,6516
6516,homepage,26,184,6.0,vle,,Pass,,2014-07-04 00:00:01,6516
6516,resource,26,184,2.0,vle,,Pass,,2014-07-04 00:00:02,6516
6516,subpage,26,184,4.0,vle,,Pass,,2014-07-04 00:00:03,6516
6516,dataplus,26,186,2.0,vle,,Pass,,2014-07-06 00:00:00,6516
6516,oucontent,26,187,17.0,vle,,Pass,,2014-07-07 00:00:00,6516
6516,homepage,27,189,14.0,vle,,Pass,,2014-07-09 00:00:00,6516
6516,oucontent,27,189,63.0,vle,,Pass,,2014-07-09 00:00:01,6516
6516,resource,27,191,1.0,vle,,Pass,,2014-07-11 00:00:00,6516
6516,subpage,27,191,7.0,vle,,Pass,,2014-07-11 00:00:01,6516
6516,url,27,191,5.0,vle,,Pass,,2014-07-11 00:00:02,6516
6516,homepage,28,196,12.0,vle,,Pass,,2014-07-16 00:00:00,6516
6516,subpage,28,196,4.0,vle,,Pass,,2014-07-16 00:00:01,6516
6516,url,28,196,6.0,vle,,Pass,,2014-07-16 00:00:02,6516
6516,oucontent,28,197,18.0,vle,,Pass,,2014-07-17 00:00:00,6516
6516,forumng,28,198,9.0,vle,,Pass,,2014-07-18 00:00:00,6516
6516,forumng,29,203,32.0,vle,,Pass,,2014-07-23 00:00:00,6516
6516,homepage,29,203,32.0,vle,,Pass,,2014-07-23 00:00:01,6516
6516,oucontent,29,204,9.0,vle,,Pass,,2014-07-24 00:00:00,6516
6516,subpage,29,204,13.0,vle,,Pass,,2014-07-24 00:00:01,6516
6516,url,29,206,3.0,vle,,Pass,,2014-07-26 00:00:00,6516
6516,resource,29,209,1.0,vle,,Pass,,2014-07-29 00:00:00,6516
6516,homepage,30,210,16.0,vle,,Pass,,2014-07-30 00:00:00,6516
6516,resource,30,210,4.0,vle,,Pass,,2014-07-30 00:00:01,6516
6516,subpage,30,210,3.0,vle,,Pass,,2014-07-30 00:00:02,6516
6516,submit_TMA5,30,210,,submission,215.0,Pass,,2014-07-30 00:00:03,6516
6516,oucontent,30,211,22.0,vle,,Pass,,2014-07-31 00:00:00,6516
6516,url,30,213,1.0,vle,,Pass,,2014-08-02 00:00:00,6516
6516,forumng,30,214,9.0,vle,,Pass,,2014-08-03 00:00:00,6516
6516,homepage,31,217,17.0,vle,,Pass,,2014-08-06 00:00:00,6516
6516,forumng,31,218,17.0,vle,,Pass,,2014-08-07 00:00:00,6516
6516,oucontent,31,219,20.0,vle,,Pass,,2014-08-08 00:00:00,6516
6516,forumng,32,227,6.0,vle,,Pass,,2014-08-16 00:00:00,6516
6516,homepage,32,227,14.0,vle,,Pass,,2014-08-16 00:00:01,6516
6516,oucontent,32,227,97.0,vle,,Pass,,2014-08-16 00:00:02,6516
6516,subpage,32,228,1.0,vle,,Pass,,2014-08-17 00:00:00,6516
6516,url,32,228,1.0,vle,,Pass,,2014-08-17 00:00:01,6516
6516,forumng,33,231,4.0,vle,,Pass,,2014-08-20 00:00:00,6516
6516,homepage,33,231,14.0,vle,,Pass,,2014-08-20 00:00:01,6516
6516,oucontent,33,231,58.0,vle,,Pass,,2014-08-20 00:00:02,6516
6516,subpage,33,231,1.0,vle,,Pass,,2014-08-20 00:00:03,6516
6516,url,33,231,2.0,vle,,Pass,,2014-08-20 00:00:04,6516
6516,homepage,34,238,7.0,vle,,Pass,,2014-08-27 00:00:00,6516
6516,oucontent,34,238,60.0,vle,,Pass,,2014-08-27 00:00:01,6516
6516,homepage,38,268,2.0,vle,,Pass,,2014-09-26 00:00:00,6516
24734,homepage,-3,-18,8.0,vle,,Pass,,2013-12-14 00:00:00,24734
24734,oucontent,-3,-18,10.0,vle,,Pass,,2013-12-14 00:00:01,24734
24734,resource,-3,-18,1.0,vle,,Pass,,2013-12-14 00:00:02,24734
24734,subpage,-3,-18,1.0,vle,,Pass,,2013-12-14 00:00:03,24734
24734,homepage,-2,-14,7.0,vle,,Pass,,2013-12-18 00:00:00,24734
24734,oucontent,-2,-14,3.0,vle,,Pass,,2013-12-18 00:00:01,24734
24734,forumng,0,2,5.0,vle,,Pass,,2014-01-03 00:00:00,24734
24734,homepage,0,2,2.0,vle,,Pass,,2014-01-03 00:00:01,24734
24734,homepage,1,12,5.0,vle,,Pass,,2014-01-13 00:00:00,24734
24734,oucontent,1,12,7.0,vle,,Pass,,2014-01-13 00:00:01,24734
24734,subpage,1,12,1.0,vle,,Pass,,2014-01-13 00:00:02,24734
24734,forumng,2,15,14.0,vle,,Pass,,2014-01-16 00:00:00,24734
24734,homepage,2,15,7.0,vle,,Pass,,2014-01-16 00:00:01,24734
24734,oucontent,2,19,15.0,vle,,Pass,,2014-01-20 00:00:00,24734
24734,subpage,2,19,1.0,vle,,Pass,,2014-01-20 00:00:01,24734
24734,forumng,3,22,15.0,vle,,Pass,,2014-01-23 00:00:00,24734
24734,homepage,3,22,5.0,vle,,Pass,,2014-01-23 00:00:01,24734
24734,submit_TMA1,3,23,,submission,19.0,Pass,,2014-01-24 00:00:00,24734
24734,homepage,4,29,5.0,vle,,Pass,,2014-01-30 00:00:00,24734
24734,oucontent,4,29,9.0,vle,,Pass,,2014-01-30 00:00:01,24734
24734,subpage,4,30,1.0,vle,,Pass,,2014-01-31 00:00:00,24734
24734,homepage,6,43,2.0,vle,,Pass,,2014-02-13 00:00:00,24734
24734,forumng,8,57,9.0,vle,,Pass,,2014-02-27 00:00:00,24734
24734,homepage,8,57,5.0,vle,,Pass,,2014-02-27 00:00:01,24734
24734,subpage,8,59,2.0,vle,,Pass,,2014-03-01 00:00:00,24734
24734,url,8,59,1.0,vle,,Pass,,2014-03-01 00:00:01,24734
24734,homepage,9,63,4.0,vle,,Pass,,2014-03-05 00:00:00,24734
24734,oucontent,9,63,23.0,vle,,Pass,,2014-03-05 00:00:01,24734
24734,subpage,9,63,3.0,vle,,Pass,,2014-03-05 00:00:02,24734
24734,submit_TMA2,9,64,,submission,54.0,Pass,,2014-03-06 00:00:00,24734
24734,homepage,10,72,2.0,vle,,Pass,,2014-03-14 00:00:00,24734
24734,homepage,11,77,1.0,vle,,Pass,,2014-03-19 00:00:00,24734
24734,resource,11,77,1.0,vle,,Pass,,2014-03-19 00:00:01,24734
24734,subpage,11,77,1.0,vle,,Pass,,2014-03-19 00:00:02,24734
24734,homepage,12,84,6.0,vle,,Pass,,2014-03-26 00:00:00,24734
24734,resource,12,84,1.0,vle,,Pass,,2014-03-26 00:00:01,24734
24734,subpage,12,84,3.0,vle,,Pass,,2014-03-26 00:00:02,24734
24734,oucontent,12,86,3.0,vle,,Pass,,2014-03-28 00:00:00,24734
24734,forumng,13,92,2.0,vle,,Pass,,2014-04-03 00:00:00,24734
24734,homepage,13,92,3.0,vle,,Pass,,2014-04-03 00:00:01,24734
24734,oucontent,13,92,1.0,vle,,Pass,,2014-04-03 00:00:02,24734
24734,forumng,14,99,6.0,vle,,Pass,,2014-04-10 00:00:00,24734
24734,homepage,14,100,2.0,vle,,Pass,,2014-04-11 00:00:00,24734
24734,homepage,15,106,1.0,vle,,Pass,,2014-04-17 00:00:00,24734
24734,forumng,16,114,11.0,vle,,Pass,,2014-04-25 00:00:00,24734
24734,homepage,16,114,9.0,vle,,Pass,,2014-04-25 00:00:01,24734
24734,oucontent,16,115,1.0,vle,,Pass,,2014-04-26 00:00:00,24734
24734,subpage,16,115,2.0,vle,,Pass,,2014-04-26 00:00:01,24734
24734,url,16,118,1.0,vle,,Pass,,2014-04-29 00:00:00,24734
24734,homepage,17,119,4.0,vle,,Pass,,2014-04-30 00:00:00,24734
24734,oucontent,17,119,6.0,vle,,Pass,,2014-04-30 00:00:01,24734
24734,forumng,17,121,3.0,vle,,Pass,,2014-05-02 00:00:00,24734
24734,subpage,17,121,2.0,vle,,Pass,,2014-05-02 00:00:01,24734
24734,url,17,121,1.0,vle,,Pass,,2014-05-02 00:00:02,24734
24734,submit_TMA3,17,121,,submission,117.0,Pass,,2014-05-02 00:00:03,24734
24734,homepage,18,131,1.0,vle,,Pass,,2014-05-12 00:00:00,24734
24734,oucontent,18,131,1.0,vle,,Pass,,2014-05-12 00:00:01,24734
24734,subpage,18,131,1.0,vle,,Pass,,2014-05-12 00:00:02,24734
24734,forumng,19,136,6.0,vle,,Pass,,2014-05-17 00:00:00,24734
24734,homepage,19,136,3.0,vle,,Pass,,2014-05-17 00:00:01,24734
24734,homepage,21,149,1.0,vle,,Pass,,2014-05-30 00:00:00,24734
24734,forumng,23,163,5.0,vle,,Pass,,2014-06-13 00:00:00,24734
24734,homepage,23,163,7.0,vle,,Pass,,2014-06-13 00:00:01,24734
24734,oucontent,23,163,7.0,vle,,Pass,,2014-06-13 00:00:02,24734
24734,forumng,25,175,10.0,vle,,Pass,,2014-06-25 00:00:00,24734
24734,homepage,25,175,4.0,vle,,Pass,,2014-06-25 00:00:01,24734
24734,oucollaborate,25,175,1.0,vle,,Pass,,2014-06-25 00:00:02,24734
24734,homepage,26,183,1.0,vle,,Pass,,2014-07-03 00:00:00,24734
24734,oucontent,26,183,11.0,vle,,Pass,,2014-07-03 00:00:01,24734
24734,submit_TMA4,26,185,,submission,166.0,Pass,,2014-07-05 00:00:00,24734
24734,forumng,27,194,3.0,vle,,Pass,,2014-07-14 00:00:00,24734
24734,homepage,27,194,1.0,vle,,Pass,,2014-07-14 00:00:01,24734
24734,forumng,28,199,2.0,vle,,Pass,,2014-07-19 00:00:00,24734
24734,homepage,28,199,3.0,vle,,Pass,,2014-07-19 00:00:01,24734
24734,oucontent,28,199,3.0,vle,,Pass,,2014-07-19 00:00:02,24734
24734,forumng,29,204,27.0,vle,,Pass,,2014-07-24 00:00:00,24734
24734,homepage,29,204,10.0,vle,,Pass,,2014-07-24 00:00:01,24734
24734,oucontent,29,209,4.0,vle,,Pass,,2014-07-29 00:00:00,24734
24734,homepage,30,210,9.0,vle,,Pass,,2014-07-30 00:00:00,24734
24734,oucontent,30,210,10.0,vle,,Pass,,2014-07-30 00:00:01,24734
24734,subpage,30,211,7.0,vle,,Pass,,2014-07-31 00:00:00,24734
24734,url,30,211,5.0,vle,,Pass,,2014-07-31 00:00:01,24734
24734,submit_TMA5,30,215,,submission,215.0,Pass,,2014-08-04 00:00:00,24734
24734,forumng,31,220,14.0,vle,,Pass,,2014-08-09 00:00:00,24734
24734,homepage,31,220,4.0,vle,,Pass,,2014-08-09 00:00:01,24734
24734,oucontent,31,220,1.0,vle,,Pass,,2014-08-09 00:00:02,24734
24734,resource,31,220,2.0,vle,,Pass,,2014-08-09 00:00:03,24734
24734,subpage,31,220,1.0,vle,,Pass,,2014-08-09 00:00:04,24734
24734,homepage,32,227,2.0,vle,,Pass,,2014-08-16 00:00:00,24734
24734,forumng,33,236,26.0,vle,,Pass,,2014-08-25 00:00:00,24734
24734,homepage,33,236,10.0,vle,,Pass,,2014-08-25 00:00:01,24734
24734,oucontent,33,236,44.0,vle,,Pass,,2014-08-25 00:00:02,24734
24734,homepage,34,238,2.0,vle,,Pass,,2014-08-27 00:00:00,24734
24734,oucontent,34,238,2.0,vle,,Pass,,2014-08-27 00:00:01,24734
24734,subpage,34,238,1.0,vle,,Pass,,2014-08-27 00:00:02,24734
24734,url,34,238,1.0,vle,,Pass,,2014-08-27 00:00:03,24734
24734,homepage,36,252,2.0,vle,,Pass,,2014-09-10 00:00:00,24734
28061,forumng,-4,-24,13.0,vle,,Pass,,2013-12-08 00:00:00,28061
28061,homepage,-4,-24,13.0,vle,,Pass,,2013-12-08 00:00:01,28061
28061,oucontent,-4,-24,17.0,vle,,Pass,,2013-12-08 00:00:02,28061
28061,resource,-4,-24,3.0,vle,,Pass,,2013-12-08 00:00:03,28061
28061,subpage,-4,-24,4.0,vle,,Pass,,2013-12-08 00:00:04,28061
28061,homepage,-3,-20,21.0,vle,,Pass,,2013-12-12 00:00:00,28061
28061,oucontent,-3,-20,46.0,vle,,Pass,,2013-12-12 00:00:01,28061
28061,forumng,-3,-19,33.0,vle,,Pass,,2013-12-13 00:00:00,28061
28061,resource,-3,-19,9.0,vle,,Pass,,2013-12-13 00:00:01,28061
28061,subpage,-3,-19,10.0,vle,,Pass,,2013-12-13 00:00:02,28061
28061,url,-3,-18,2.0,vle,,Pass,,2013-12-14 00:00:00,28061
28061,forumng,-2,-13,20.0,vle,,Pass,,2013-12-19 00:00:00,28061
28061,homepage,-2,-13,20.0,vle,,Pass,,2013-12-19 00:00:01,28061
28061,oucontent,-2,-13,20.0,vle,,Pass,,2013-12-19 00:00:02,28061
28061,subpage,-2,-12,6.0,vle,,Pass,,2013-12-20 00:00:00,28061
28061,url,-2,-12,5.0,vle,,Pass,,2013-12-20 00:00:01,28061
28061,oucontent,-1,-7,62.0,vle,,Pass,,2013-12-25 00:00:00,28061
28061,homepage,-1,-6,20.0,vle,,Pass,,2013-12-26 00:00:00,28061
28061,subpage,-1,-6,11.0,vle,,Pass,,2013-12-26 00:00:01,28061
28061,url,-1,-6,4.0,vle,,Pass,,2013-12-26 00:00:02,28061
28061,forumng,-1,-5,9.0,vle,,Pass,,2013-12-27 00:00:00,28061
28061,resource,-1,-3,1.0,vle,,Pass,,2013-12-29 00:00:00,28061
28061,homepage,0,1,1.0,vle,,Pass,,2014-01-02 00:00:00,28061
28061,resource,0,1,3.0,vle,,Pass,,2014-01-02 00:00:01,28061
28061,subpage,0,1,2.0,vle,,Pass,,2014-01-02 00:00:02,28061
28061,forumng,1,8,24.0,vle,,Pass,,2014-01-09 00:00:00,28061
28061,homepage,1,8,6.0,vle,,Pass,,2014-01-09 00:00:01,28061
28061,resource,1,8,1.0,vle,,Pass,,2014-01-09 00:00:02,28061
28061,subpage,1,8,1.0,vle,,Pass,,2014-01-09 00:00:03,28061
28061,forumng,2,14,37.0,vle,,Pass,,2014-01-15 00:00:00,28061
28061,homepage,2,14,18.0,vle,,Pass,,2014-01-15 00:00:01,28061
28061,subpage,2,14,10.0,vle,,Pass,,2014-01-15 00:00:02,28061
28061,url,2,14,6.0,vle,,Pass,,2014-01-15 00:00:03,28061
28061,oucontent,2,15,12.0,vle,,Pass,,2014-01-16 00:00:00,28061
28061,submit_TMA1,2,18,,submission,19.0,Pass,,2014-01-19 00:00:00,28061
28061,forumng,3,21,26.0,vle,,Pass,,2014-01-22 00:00:00,28061
28061,homepage,3,21,30.0,vle,,Pass,,2014-01-22 00:00:01,28061
28061,oucollaborate,3,21,1.0,vle,,Pass,,2014-01-22 00:00:02,28061
28061,oucontent,3,22,29.0,vle,,Pass,,2014-01-23 00:00:00,28061
28061,subpage,3,22,9.0,vle,,Pass,,2014-01-23 00:00:01,28061
28061,url,3,22,6.0,vle,,Pass,,2014-01-23 00:00:02,28061
28061,homepage,4,28,19.0,vle,,Pass,,2014-01-29 00:00:00,28061
28061,oucontent,4,28,31.0,vle,,Pass,,2014-01-29 00:00:01,28061
28061,subpage,4,29,3.0,vle,,Pass,,2014-01-30 00:00:00,28061
28061,url,4,29,5.0,vle,,Pass,,2014-01-30 00:00:01,28061
28061,forumng,4,32,6.0,vle,,Pass,,2014-02-02 00:00:00,28061
28061,forumng,5,36,21.0,vle,,Pass,,2014-02-06 00:00:00,28061
28061,homepage,5,36,10.0,vle,,Pass,,2014-02-06 00:00:01,28061
28061,oucontent,5,36,32.0,vle,,Pass,,2014-02-06 00:00:02,28061
28061,forumng,6,43,9.0,vle,,Pass,,2014-02-13 00:00:00,28061
28061,homepage,6,43,14.0,vle,,Pass,,2014-02-13 00:00:01,28061
28061,oucontent,6,44,9.0,vle,,Pass,,2014-02-14 00:00:00,28061
28061,subpage,6,44,6.0,vle,,Pass,,2014-02-14 00:00:01,28061
28061,url,6,45,5.0,vle,,Pass,,2014-02-15 00:00:00,28061
28061,forumng,7,49,11.0,vle,,Pass,,2014-02-19 00:00:00,28061
28061,homepage,7,49,20.0,vle,,Pass,,2014-02-19 00:00:01,28061
28061,subpage,7,49,15.0,vle,,Pass,,2014-02-19 00:00:02,28061
28061,url,7,49,9.0,vle,,Pass,,2014-02-19 00:00:03,28061
28061,oucontent,7,50,7.0,vle,,Pass,,2014-02-20 00:00:00,28061
28061,resource,7,50,2.0,vle,,Pass,,2014-02-20 00:00:01,28061
28061,homepage,8,58,11.0,vle,,Pass,,2014-02-28 00:00:00,28061
28061,oucontent,8,58,15.0,vle,,Pass,,2014-02-28 00:00:01,28061
28061,subpage,8,58,8.0,vle,,Pass,,2014-02-28 00:00:02,28061
28061,url,8,58,6.0,vle,,Pass,,2014-02-28 00:00:03,28061
28061,resource,8,59,1.0,vle,,Pass,,2014-03-01 00:00:00,28061
28061,submit_TMA2,8,60,,submission,54.0,Pass,,2014-03-02 00:00:00,28061
28061,homepage,9,65,5.0,vle,,Pass,,2014-03-07 00:00:00,28061
28061,oucontent,9,65,14.0,vle,,Pass,,2014-03-07 00:00:01,28061
28061,subpage,9,65,2.0,vle,,Pass,,2014-03-07 00:00:02,28061
28061,homepage,10,71,18.0,vle,,Pass,,2014-03-13 00:00:00,28061
28061,forumng,10,72,1.0,vle,,Pass,,2014-03-14 00:00:00,28061
28061,oucontent,10,72,20.0,vle,,Pass,,2014-03-14 00:00:01,28061
28061,subpage,10,72,4.0,vle,,Pass,,2014-03-14 00:00:02,28061
28061,url,10,72,3.0,vle,,Pass,,2014-03-14 00:00:03,28061
