id_student,final_result,active_days,days_to_first_activity,last7_share,phase,phase_start,phase_end,phase_length
205494,Pass,5,0.0,0.1891891891891892,P1,0,19,20
228383,Pass,12,1.0,0.6764705882352942,P1,0,19,20
232307,Pass,5,9.0,0.9076305220883534,P1,0,19,20
235068,Pass,15,0.0,0.23809523809523808,P1,0,19,20
235507,Pass,13,0.0,0.35051546391752575,P1,0,19,20
236875,Pass,7,2.0,0.375,P1,0,19,20
237274,Pass,13,0.0,0.5150214592274678,P1,0,19,20
243510,Fail,6,4.0,0.7384615384615385,P1,0,19,20
244246,Pass,10,2.0,0.19298245614035087,P1,0,19,20
252073,Pass,8,5.0,0.10476190476190476,P1,0,19,20
260623,Pass,13,5.0,0.38904899135446686,P1,0,19,20
263251,Pass,15,2.0,0.5475792988313857,P1,0,19,20
263543,Pass,11,1.0,0.2708333333333333,P1,0,19,20
266524,Pass,12,2.0,0.37719298245614036,P1,0,19,20
268733,Fail,0,,,P1,0,19,20
273346,Pass,12,0.0,0.35064935064935066,P1,0,19,20
274947,Withdrawn,5,4.0,0.024390243902439025,P1,0,19,20
275674,Withdrawn,15,0.0,0.24127906976744187,P1,0,19,20
275792,Pass,9,1.0,0.7142857142857143,P1,0,19,20
277123,Fail,6,0.0,0.7411764705882353,P1,0,19,20
277880,Withdrawn,1,5.0,0.0,P1,0,19,20
281077,Pass,8,2.0,0.6377952755905512,P1,0,19,20
281636,Pass,18,2.0,0.484375,P1,0,19,20
285315,Pass,11,1.0,0.166189111747851,P1,0,19,20
287040,Pass,10,3.0,0.21912350597609562,P1,0,19,20
287204,Pass,14,0.0,0.5413907284768212,P1,0,19,20
287210,Pass,17,0.0,0.12442396313364056,P1,0,19,20
288994,Fail,3,8.0,0.632,P1,0,19,20
289449,Pass,11,0.0,0.5167464114832536,P1,0,19,20
290164,Pass,17,0.0,0.2727272727272727,P1,0,19,20
292525,Pass,3,4.0,0.9180327868852459,P1,0,19,20
292775,Pass,13,0.0,0.2506265664160401,P1,0,19,20
293824,Pass,20,0.0,0.3341708542713568,P1,0,19,20
294496,Pass,14,2.0,0.37142857142857144,P1,0,19,20
294655,Fail,10,0.0,0.005405405405405406,P1,0,19,20
295060,Fail,11,2.0,0.7272727272727273,P1,0,19,20
295075,Pass,4,3.0,0.04918032786885246,P1,0,19,20
296424,Pass,14,1.0,0.3855932203389831,P1,0,19,20
298034,Fail,7,1.0,0.6328125,P1,0,19,20
298838,Pass,10,0.0,0.631578947368421,P1,0,19,20
301967,Pass,5,8.0,0.9722222222222222,P1,0,19,20
303521,Pass,14,1.0,0.6356968215158925,P1,0,19,20
303985,Pass,5,5.0,0.9703703703703703,P1,0,19,20
304465,Pass,17,0.0,0.4533029612756264,P1,0,19,20
306646,Pass,1,3.0,0.0,P1,0,19,20
309142,Pass,6,5.0,0.3389830508474576,P1,0,19,20
310412,Pass,14,0.0,0.1686746987951807,P1,0,19,20
311235,Pass,7,0.0,0.125,P1,0,19,20
311659,Fail,2,10.0,0.0,P1,0,19,20
313937,Pass,16,0.0,0.2610497237569061,P1,0,19,20
315076,Pass,10,1.0,0.275,P1,0,19,20
323370,Pass,12,0.0,0.40074906367041196,P1,0,19,20
328024,Pass,16,2.0,0.7051282051282052,P1,0,19,20
329659,Fail,4,4.0,0.04666666666666667,P1,0,19,20
330594,Pass,20,0.0,0.34765625,P1,0,19,20
332884,Pass,12,1.0,0.09803921568627451,P1,0,19,20
334441,Fail,8,2.0,0.4025974025974026,P1,0,19,20
335247,Pass,3,8.0,0.5555555555555556,P1,0,19,20
335764,Pass,12,0.0,0.07526881720430108,P1,0,19,20
337748,Withdrawn,3,0.0,0.47692307692307695,P1,0,19,20
338407,Pass,4,11.0,0.9130434782608695,P1,0,19,20
341876,Withdrawn,17,0.0,0.2581699346405229,P1,0,19,20
342007,Pass,15,0.0,0.4787234042553192,P1,0,19,20
345440,Pass,4,8.0,0.8636363636363636,P1,0,19,20
345519,Pass,9,0.0,0.21578947368421053,P1,0,19,20
346118,Pass,8,0.0,0.7301587301587301,P1,0,19,20
348275,Withdrawn,10,2.0,0.628125,P1,0,19,20
348807,Pass,6,4.0,0.20175438596491227,P1,0,19,20
350156,Pass,5,3.0,0.8611111111111112,P1,0,19,20
350939,Pass,9,4.0,0.44805194805194803,P1,0,19,20
351336,Pass,11,0.0,0.5531914893617021,P1,0,19,20
353665,Pass,4,2.0,0.5909090909090909,P1,0,19,20
354170,Fail,13,0.0,0.34375,P1,0,19,20
356170,Pass,3,7.0,0.676923076923077,P1,0,19,20
358182,Pass,13,1.0,0.20103092783505155,P1,0,19,20
364957,Pass,12,5.0,0.35315985130111527,P1,0,19,20
369834,Withdrawn,14,3.0,0.28879310344827586,P1,0,19,20
371710,Pass,18,0.0,0.6402116402116402,P1,0,19,20
373872,Pass,11,0.0,0.6894977168949772,P1,0,19,20
375260,Pass,14,4.0,0.8518518518518519,P1,0,19,20
375646,Pass,6,2.0,0.8604651162790697,P1,0,19,20
381642,Withdrawn,10,0.0,0.5454545454545454,P1,0,19,20
382095,Pass,12,2.0,0.4962121212121212,P1,0,19,20
383180,Withdrawn,7,3.0,0.24242424242424243,P1,0,19,20
383600,Pass,5,7.0,0.6549295774647887,P1,0,19,20
383723,Pass,19,0.0,0.22967863894139887,P1,0,19,20
384203,Pass,20,0.0,0.5952755905511811,P1,0,19,20
384725,Pass,18,1.0,0.4127290260366442,P1,0,19,20
387533,Fail,8,2.0,0.2857142857142857,P1,0,19,20
388147,Fail,4,7.0,0.6666666666666666,P1,0,19,20
390890,Pass,7,2.0,0.4065934065934066,P1,0,19,20
396599,Fail,10,4.0,0.10869565217391304,P1,0,19,20
396655,Fail,3,6.0,0.5555555555555556,P1,0,19,20
398171,Pass,11,2.0,0.2361111111111111,P1,0,19,20
398349,Pass,9,0.0,0.4810126582278481,P1,0,19,20
400147,Pass,7,3.0,0.7088607594936709,P1,0,19,20
400682,Pass,9,4.0,0.4435483870967742,P1,0,19,20
401404,Pass,12,3.0,0.3054393305439331,P1,0,19,20
402204,Pass,13,0.0,0.4,P1,0,19,20
402727,Pass,7,5.0,0.5753424657534246,P1,0,19,20
402961,Pass,14,2.0,0.4057239057239057,P1,0,19,20
404356,Pass,8,0.0,0.22826086956521738,P1,0,19,20
406671,Pass,2,18.0,1.0,P1,0,19,20
409100,Pass,12,3.0,0.5265486725663717,P1,0,19,20
409703,Pass,13,1.0,0.3764705882352941,P1,0,19,20
410092,Pass,2,12.0,0.08064516129032258,P1,0,19,20
411971,Pass,17,0.0,0.30847457627118646,P1,0,19,20
415969,Fail,1,9.0,0.0,P1,0,19,20
418731,Fail,1,14.0,1.0,P1,0,19,20
421455,Pass,13,2.0,0.3548387096774194,P1,0,19,20
424577,Pass,12,0.0,0.576036866359447,P1,0,19,20
431025,Fail,6,2.0,0.0,P1,0,19,20
439305,Pass,12,3.0,0.47692307692307695,P1,0,19,20
440319,Withdrawn,10,0.0,0.5296442687747036,P1,0,19,20
442064,Pass,4,15.0,1.0,P1,0,19,20
442132,Pass,3,1.0,0.6136363636363636,P1,0,19,20
446108,Pass,7,5.0,0.38764044943820225,P1,0,19,20
447481,Pass,1,4.0,0.0,P1,0,19,20
468120,Fail,6,2.0,0.45454545454545453,P1,0,19,20
468694,Withdrawn,9,2.0,0.1552511415525114,P1,0,19,20
470588,Withdrawn,1,6.0,0.0,P1,0,19,20
470982,Pass,12,0.0,0.2660098522167488,P1,0,19,20
481022,Fail,4,5.0,0.14285714285714285,P1,0,19,20
483800,Pass,14,0.0,0.4632768361581921,P1,0,19,20
484897,Pass,8,2.0,0.6163522012578616,P1,0,19,20
485962,Pass,4,4.0,0.5,P1,0,19,20
488990,Pass,6,0.0,0.06481481481481481,P1,0,19,20
500113,Pass,5,4.0,0.7981651376146789,P1,0,19,20
503889,Pass,13,2.0,0.14418604651162792,P1,0,19,20
518808,Pass,11,1.0,0.1780821917808219,P1,0,19,20
522482,Withdrawn,10,0.0,0.3221476510067114,P1,0,19,20
527801,Fail,7,1.0,0.4880952380952381,P1,0,19,20
533068,Pass,4,7.0,0.4482758620689655,P1,0,19,20
537081,Fail,11,1.0,0.7399103139013453,P1,0,19,20
544253,Pass,13,2.0,0.473015873015873,P1,0,19,20
548120,Pass,6,4.0,0.8770491803278688,P1,0,19,20
561467,Withdrawn,7,0.0,0.5769230769230769,P1,0,19,20
570317,Pass,8,1.0,0.6255924170616114,P1,0,19,20
574505,Pass,8,4.0,0.04794520547945205,P1,0,19,20
588477,Pass,20,0.0,0.3433678269049859,P1,0,19,20
593846,Withdrawn,9,2.0,0.3201581027667984,P1,0,19,20
593987,Fail,11,0.0,0.14479638009049775,P1,0,19,20
596288,Pass,3,4.0,0.7959183673469388,P1,0,19,20
603834,Pass,5,3.0,0.6971428571428572,P1,0,19,20
603861,Withdrawn,4,0.0,0.21052631578947367,P1,0,19,20
623840,Pass,11,2.0,0.581532416502947,P1,0,19,20
626240,Pass,5,0.0,0.509090909090909,P1,0,19,20
628088,Withdrawn,12,1.0,0.4467455621301775,P1,0,19,20
630142,Withdrawn,5,7.0,0.6862745098039216,P1,0,19,20
637665,Pass,8,5.0,0.5855855855855856,P1,0,19,20
639053,Pass,6,0.0,0.09375,P1,0,19,20
642878,Withdrawn,10,1.0,0.7655172413793103,P1,0,19,20
648130,Withdrawn,8,2.0,0.06,P1,0,19,20
676546,Withdrawn,4,7.0,0.4830508474576271,P1,0,19,20
677186,Pass,3,5.0,0.125,P1,0,19,20
677281,Fail,4,4.0,0.6666666666666666,P1,0,19,20
684180,Pass,2,10.0,0.9069767441860465,P1,0,19,20
687698,Pass,7,2.0,0.6170212765957447,P1,0,19,20
696073,Pass,14,0.0,0.4384920634920635,P1,0,19,20
696578,Withdrawn,9,1.0,0.959830866807611,P1,0,19,20
721259,Withdrawn,17,0.0,0.5984682713347921,P1,0,19,20
852847,Fail,4,7.0,0.7428571428571429,P1,0,19,20
998493,Pass,20,0.0,0.288135593220339,P1,0,19,20
1045203,Pass,19,1.0,0.2589641434262948,P1,0,19,20
1112555,Pass,18,1.0,0.386046511627907,P1,0,19,20
1183831,Withdrawn,14,0.0,0.2033898305084746,P1,0,19,20
1268696,Pass,2,5.0,0.5862068965517241,P1,0,19,20
1336190,Pass,8,0.0,0.37349397590361444,P1,0,19,20
1352868,Pass,5,2.0,0.6031746031746031,P1,0,19,20
1398979,Withdrawn,20,0.0,0.3954022988505747,P1,0,19,20
1456619,Withdrawn,7,2.0,0.08256880733944955,P1,0,19,20
1471214,Pass,5,3.0,0.9924242424242424,P1,0,19,20
1472925,Pass,9,7.0,0.6737588652482269,P1,0,19,20
1484804,Pass,5,4.0,0.0,P1,0,19,20
1511033,Pass,2,6.0,0.4,P1,0,19,20
1609002,Pass,11,0.0,0.57,P1,0,19,20
1676594,Withdrawn,5,0.0,0.0,P1,0,19,20
1686551,Withdrawn,14,0.0,0.6608695652173913,P1,0,19,20
1689639,Withdrawn,18,0.0,0.1495956873315364,P1,0,19,20
1715896,Pass,18,0.0,0.40450928381962864,P1,0,19,20
1721270,Pass,8,2.0,0.1822429906542056,P1,0,19,20
1757766,Pass,14,0.0,0.5789473684210527,P1,0,19,20
1773377,Pass,4,16.0,1.0,P1,0,19,20
1799111,Pass,8,0.0,0.2833333333333333,P1,0,19,20
1818673,Fail,11,0.0,0.6683168316831684,P1,0,19,20
1839386,Withdrawn,5,2.0,0.6578947368421053,P1,0,19,20
1926668,Pass,11,2.0,0.24172185430463577,P1,0,19,20
1947156,Pass,13,0.0,0.54673721340388,P1,0,19,20
1967783,Pass,7,0.0,0.5868263473053892,P1,0,19,20
1970390,Pass,10,0.0,0.33766233766233766,P1,0,19,20
1975209,Pass,12,1.0,0.41830065359477125,P1,0,19,20
2010232,Pass,20,0.0,0.42417061611374407,P1,0,19,20
2045084,Fail,7,1.0,0.3495575221238938,P1,0,19,20
2057803,Pass,17,0.0,0.310719131614654,P1,0,19,20
2073016,Fail,0,,,P1,0,19,20
2085209,Pass,17,0.0,0.33607907742998355,P1,0,19,20
2086400,Pass,17,0.0,0.38613861386138615,P1,0,19,20
2139353,Pass,5,2.0,0.7272727272727273,P1,0,19,20
2148681,Pass,10,1.0,0.4006024096385542,P1,0,19,20
2158048,Withdrawn,9,0.0,0.7877358490566038,P1,0,19,20
2165164,Pass,11,2.0,0.48497854077253216,P1,0,19,20
2168833,Withdrawn,3,16.0,1.0,P1,0,19,20
2207874,Fail,4,13.0,1.0,P1,0,19,20
2240349,Pass,15,1.0,0.3954326923076923,P1,0,19,20
2273119,Withdrawn,2,1.0,0.0,P1,0,19,20
2277857,Pass,18,0.0,0.19805825242718447,P1,0,19,20
2297896,Pass,5,2.0,0.5576923076923077,P1,0,19,20
2318055,Pass,6,9.0,0.5154639175257731,P1,0,19,20
2330254,Pass,11,0.0,0.26208651399491095,P1,0,19,20
2355470,Pass,4,0.0,0.0,P1,0,19,20
2358969,Pass,0,,,P1,0,19,20
2369415,Pass,4,10.0,0.4423076923076923,P1,0,19,20
2375975,Pass,18,0.0,0.3567774936061381,P1,0,19,20
2397661,Pass,4,8.0,0.24561403508771928,P1,0,19,20
2398313,Pass,20,0.0,0.15350877192982457,P1,0,19,20
2404408,Fail,13,1.0,0.6987951807228916,P1,0,19,20
2425993,Pass,4,0.0,0.8061224489795918,P1,0,19,20
2429854,Fail,9,0.0,0.42748091603053434,P1,0,19,20
2432796,Pass,6,2.0,0.80625,P1,0,19,20
2434159,Pass,3,1.0,0.0625,P1,0,19,20
2436812,Fail,10,0.0,0.46,P1,0,19,20
2467267,Pass,5,9.0,0.8461538461538461,P1,0,19,20
2470694,Fail,6,0.0,0.27927927927927926,P1,0,19,20
2473538,Pass,11,0.0,0.41217798594847777,P1,0,19,20
2474849,Withdrawn,4,2.0,0.8650793650793651,P1,0,19,20
2494700,Pass,16,1.0,0.5550786838340487,P1,0,19,20
2500258,Pass,3,1.0,0.16666666666666666,P1,0,19,20
2507842,Withdrawn,14,1.0,0.42242703533026116,P1,0,19,20
2509639,Pass,13,2.0,0.3095890410958904,P1,0,19,20
2514898,Pass,9,0.0,0.4298245614035088,P1,0,19,20
2521865,Pass,9,1.0,0.5,P1,0,19,20
2522927,Pass,20,0.0,0.3635036496350365,P1,0,19,20
2540168,Withdrawn,6,3.0,0.7422222222222222,P1,0,19,20
2546445,Withdrawn,18,0.0,0.17631224764468373,P1,0,19,20
2551797,Pass,6,4.0,0.22018348623853212,P1,0,19,20
2551932,Withdrawn,5,5.0,0.0,P1,0,19,20
2569324,Pass,4,5.0,0.0,P1,0,19,20
2574990,Fail,16,0.0,0.3149171270718232,P1,0,19,20
2576122,Fail,1,12.0,0.0,P1,0,19,20
2578676,Pass,5,7.0,0.7407407407407407,P1,0,19,20
2581477,Pass,19,0.0,0.34382284382284384,P1,0,19,20
2584873,Pass,12,2.0,0.58,P1,0,19,20
2595841,Fail,8,0.0,0.38515901060070673,P1,0,19,20
2596621,Pass,20,0.0,0.42148087876322216,P1,0,19,20
2601889,Pass,14,0.0,0.40625,P1,0,19,20
2602338,Fail,6,11.0,0.9135802469135802,P1,0,19,20
2606802,Fail,6,9.0,0.4888888888888889,P1,0,19,20
2624961,Fail,5,5.0,0.5639097744360902,P1,0,19,20
2633226,Pass,0,,,P1,0,19,20
2642616,Pass,12,1.0,0.3482142857142857,P1,0,19,20
2648611,Pass,18,0.0,0.15827338129496402,P1,0,19,20
2649800,Pass,5,10.0,0.9230769230769231,P1,0,19,20
2654628,Pass,11,0.0,0.44623655913978494,P1,0,19,20
2677624,Pass,7,3.0,0.6338028169014085,P1,0,19,20
2680312,Pass,18,0.0,0.2964669738863287,P1,0,19,20
2688166,Pass,13,2.0,0.25773195876288657,P1,0,19,20
2690062,Withdrawn,8,0.0,0.3936651583710407,P1,0,19,20
2692514,Pass,20,0.0,0.47950089126559714,P1,0,19,20
2694788,Fail,6,3.0,0.22727272727272727,P1,0,19,20
6516,Pass,21,0.0,0.21601941747572814,P2,20,54,35
24734,Pass,4,2.0,0.0,P2,20,54,35
28061,Pass,25,1.0,0.191044776119403,P2,20,54,35
31600,Pass,2,4.0,0.2887323943661972,P2,20,54,35
46844,Pass,5,10.0,0.6176470588235294,P2,20,54,35
52765,Pass,34,0.0,0.1395582329317269,P2,20,54,35
55104,Pass,9,0.0,0.28859060402684567,P2,20,54,35
58071,Pass,24,0.0,0.08,P2,20,54,35
58316,Pass,22,1.0,0.37662337662337664,P2,20,54,35
62487,Pass,14,5.0,0.7267080745341615,P2,20,54,35
63165,Pass,19,4.0,0.1388888888888889,P2,20,54,35
65002,Fail,0,,,P2,20,54,35
70011,Pass,34,0.0,0.28343558282208586,P2,20,54,35
75255,Pass,13,1.0,0.20945945945945946,P2,20,54,35
79403,Withdrawn,21,0.0,0.10103626943005181,P2,20,54,35
85092,Pass,6,1.0,0.32413793103448274,P2,20,54,35
85144,Pass,14,4.0,0.30049261083743845,P2,20,54,35
85302,Pass,19,3.0,0.46938775510204084,P2,20,54,35
87431,Withdrawn,4,3.0,0.0,P2,20,54,35
94961,Pass,12,10.0,0.31875,P2,20,54,35
95755,Withdrawn,16,2.0,0.02912621359223301,P2,20,54,35
101116,Pass,16,0.0,0.12209302325581395,P2,20,54,35
107489,Pass,27,0.0,0.1174496644295302,P2,20,54,35
108872,Pass,13,3.0,0.5058139534883721,P2,20,54,35
109155,Pass,25,0.0,0.26136363636363635,P2,20,54,35
111512,Fail,2,5.0,0.0,P2,20,54,35
117818,Pass,15,0.0,0.10289389067524116,P2,20,54,35
119902,Withdrawn,23,0.0,0.10315186246418338,P2,20,54,35
121349,Pass,17,2.0,0.24484536082474226,P2,20,54,35
125018,Pass,18,2.0,0.1673469387755102,P2,20,54,35
129955,Withdrawn,21,0.0,0.006493506493506494,P2,20,54,35
130034,Pass,15,0.0,0.20052083333333334,P2,20,54,35
130547,Pass,19,2.0,0.3723404255319149,P2,20,54,35
130636,Pass,3,32.0,1.0,P2,20,54,35
131390,Pass,1,27.0,0.0,P2,20,54,35
133816,Pass,18,0.0,0.21147540983606558,P2,20,54,35
133922,Pass,9,2.0,0.20212765957446807,P2,20,54,35
135400,Pass,1,17.0,0.0,P2,20,54,35
139033,Fail,7,10.0,0.3442622950819672,P2,20,54,35
141377,Pass,9,0.0,0.40119760479041916,P2,20,54,35
141506,Fail,7,4.0,0.8072289156626506,P2,20,54,35
146503,Pass,12,2.0,0.07317073170731707,P2,20,54,35
147756,Pass,13,1.0,0.14685314685314685,P2,20,54,35
148993,Pass,18,2.0,0.18007662835249041,P2,20,54,35
149741,Pass,14,0.0,0.15492957746478872,P2,20,54,35
149962,Pass,4,6.0,0.2222222222222222,P2,20,54,35
151587,Withdrawn,6,4.0,0.0,P2,20,54,35
152668,Withdrawn,11,0.0,0.0,P2,20,54,35
155984,Pass,16,3.0,0.5209302325581395,P2,20,54,35
158707,Withdrawn,22,0.0,0.2052863436123348,P2,20,54,35
159954,Withdrawn,6,7.0,0.0,P2,20,54,35
164944,Pass,19,0.0,0.7259475218658892,P2,20,54,35
165226,Fail,10,4.0,0.07669616519174041,P2,20,54,35
167961,Pass,21,0.0,0.2951219512195122,P2,20,54,35
174024,Pass,9,4.0,0.13178294573643412,P2,20,54,35
174094,Pass,30,0.0,0.09513742071881606,P2,20,54,35
174745,Pass,7,0.0,0.10144927536231885,P2,20,54,35
175447,Pass,26,0.0,0.028346456692913385,P2,20,54,35
175772,Withdrawn,26,0.0,0.11570247933884298,P2,20,54,35
183057,Pass,9,4.0,0.0,P2,20,54,35
185350,Fail,2,10.0,0.0,P2,20,54,35
188278,Pass,31,0.0,0.2219020172910663,P2,20,54,35
199636,Pass,16,3.0,0.5294117647058824,P2,20,54,35
199897,Pass,20,1.0,0.2572178477690289,P2,20,54,35
200804,Pass,10,9.0,0.5157232704402516,P2,20,54,35
205494,Pass,4,1.0,0.0,P2,20,54,35
228383,Pass,8,6.0,0.0728476821192053,P2,20,54,35
232307,Pass,7,8.0,0.3958333333333333,P2,20,54,35
235068,Pass,23,0.0,0.41898527004909986,P2,20,54,35
235507,Pass,17,0.0,0.4792626728110599,P2,20,54,35
236875,Pass,9,3.0,0.21052631578947367,P2,20,54,35
237274,Pass,23,3.0,0.11274509803921569,P2,20,54,35
243510,Fail,4,0.0,0.7428571428571429,P2,20,54,35
244246,Pass,7,2.0,0.09230769230769231,P2,20,54,35
252073,Pass,14,3.0,0.2571428571428571,P2,20,54,35
260623,Pass,14,2.0,0.13025210084033614,P2,20,54,35
263251,Pass,22,0.0,0.43157894736842106,P2,20,54,35
263543,Pass,27,0.0,0.2375366568914956,P2,20,54,35
266524,Pass,4,3.0,0.03225806451612903,P2,20,54,35
268733,Fail,1,3.0,0.0,P2,20,54,35
273346,Pass,16,0.0,0.273972602739726,P2,20,54,35
274947,Withdrawn,8,4.0,0.028037383177570093,P2,20,54,35
275674,Withdrawn,29,0.0,0.1437308868501529,P2,20,54,35
275792,Pass,9,0.0,0.5164835164835165,P2,20,54,35
277123,Fail,12,0.0,0.23893805309734514,P2,20,54,35
277880,Withdrawn,1,24.0,0.0,P2,20,54,35
281077,Pass,11,3.0,0.691358024691358,P2,20,54,35
281636,Pass,24,0.0,0.297196261682243,P2,20,54,35
285315,Pass,9,10.0,0.2673611111111111,P2,20,54,35
287040,Pass,19,0.0,0.17365269461077845,P2,20,54,35
287204,Pass,19,0.0,0.225,P2,20,54,35
287210,Pass,32,0.0,0.19114219114219114,P2,20,54,35
288994,Fail,0,,,P2,20,54,35
289449,Pass,18,1.0,0.0967741935483871,P2,20,54,35
290164,Pass,18,1.0,0.4344262295081967,P2,20,54,35
292525,Pass,7,14.0,0.8636363636363636,P2,20,54,35
292775,Pass,13,6.0,0.23036649214659685,P2,20,54,35
293824,Pass,33,0.0,0.21468475658419792,P2,20,54,35
294496,Pass,22,0.0,0.2025862068965517,P2,20,54,35
294655,Fail,25,1.0,0.27549194991055453,P2,20,54,35
295060,Fail,14,0.0,0.14492753623188406,P2,20,54,35
295075,Pass,3,4.0,0.0,P2,20,54,35
296424,Pass,21,1.0,0.15671641791044777,P2,20,54,35
298034,Fail,16,2.0,0.07365439093484419,P2,20,54,35
298838,Pass,22,0.0,0.2988165680473373,P2,20,54,35
301967,Pass,4,10.0,0.75,P2,20,54,35
303521,Pass,27,0.0,0.2824267782426778,P2,20,54,35
303985,Pass,5,25.0,0.96875,P2,20,54,35
304465,Pass,31,0.0,0.12868217054263567,P2,20,54,35
306646,Pass,4,0.0,0.15,P2,20,54,35
309142,Pass,4,12.0,0.0,P2,20,54,35
310412,Pass,20,1.0,0.0893371757925072,P2,20,54,35
311235,Pass,6,0.0,0.010471204188481676,P2,20,54,35
311659,Fail,2,7.0,0.5789473684210527,P2,20,54,35
313937,Pass,35,0.0,0.14611486486486486,P2,20,54,35
315076,Pass,14,0.0,0.0,P2,20,54,35
323370,Pass,26,3.0,0.2111111111111111,P2,20,54,35
328024,Pass,27,0.0,0.3629032258064516,P2,20,54,35
329659,Fail,7,9.0,0.0392156862745098,P2,20,54,35
330594,Pass,19,0.0,0.03557312252964427,P2,20,54,35
332884,Pass,21,3.0,0.046948356807511735,P2,20,54,35
334441,Fail,6,4.0,0.6875,P2,20,54,35
335247,Pass,11,1.0,0.5514018691588785,P2,20,54,35
335764,Pass,5,1.0,0.0,P2,20,54,35
337748,Withdrawn,1,32.0,1.0,P2,20,54,35
338407,Pass,6,4.0,0.40384615384615385,P2,20,54,35
341876,Withdrawn,29,0.0,0.1941747572815534,P2,20,54,35
342007,Pass,22,2.0,0.10317460317460317,P2,20,54,35
345440,Pass,4,20.0,0.8857142857142857,P2,20,54,35
